seller_id,spike_type,start_day,n_orders,duration_days,ramp_rate_vs_baseline,pct_new_buyers,n_distinct_states,geo_entropy,mean_delivery_days,std_delivery_days,return_rate,refund_claim_speed_days,refund_claim_speed_std
1520,organic,77,21,4,5.241,0.639,8,1.61,9.07,3.382,0.078,9.616,1.354
1521,organic,107,6,1,5.084,0.854,3,0.824,11.579,7.1,0.065,6.052,4.871
1527,organic,82,40,3,7.816,0.848,6,1.415,3.938,3.827,0.305,2.175,1.627
1531,anomalous,83,24,1,14.324,0.746,3,0.646,3.268,0.479,0.538,4.675,0.567
1532,organic,17,39,3,6.305,0.879,10,1.928,6.187,6.443,0.034,8.616,1.912
1532,anomalous,14,106,2,19.157,0.943,6,0.816,4.831,3.459,0.762,1.939,0.976
1534,organic,48,47,3,5.61,0.589,5,0.982,8.393,5.484,0.098,7.605,2.873
1535,organic,79,17,2,8.815,0.613,11,2.911,4.015,6.864,0.293,8.608,1.694
1536,anomalous,87,184,3,23.499,0.655,6,0.832,1.365,0.636,0.43,1.884,0.606
1537,organic,9,24,3,5.456,0.542,8,1.618,6.621,4.977,0.212,5.561,3.275
1538,anomalous,15,194,3,18.44,0.746,3,0.553,4.265,1.026,0.533,4.027,0.679
1539,organic,13,26,1,10.463,0.829,15,3.33,9.833,2.437,0.154,5.551,3.994
1540,organic,28,37,3,12.059,0.84,12,2.159,10.197,7.522,0.155,7.962,4.279
1541,organic,73,56,4,8.827,0.558,3,0.701,12.83,5.297,0.106,6.395,4.863
1542,organic,137,35,2,5.951,0.694,7,2.145,7.925,2.415,0.097,6.923,3.05
1542,anomalous,140,30,1,31.944,0.85,3,0.503,0.747,0.05,0.927,0.08,0.312
1543,organic,28,9,2,5.061,0.544,5,1.671,8.006,4.7,0.0,9.359,3.736
1544,organic,160,28,5,2.546,0.362,7,1.486,14.515,3.753,0.134,5.895,1.907
1546,anomalous,164,75,2,16.114,0.749,1,0.174,1.081,0.488,0.759,1.699,0.367
1547,anomalous,158,181,2,29.233,0.843,2,0.275,3.494,0.99,0.745,1.554,0.476
1548,organic,83,26,2,10.619,0.803,12,2.695,11.676,8.264,0.298,13.136,4.016
1549,organic,151,33,1,15.346,0.827,3,0.786,5.816,5.097,0.093,5.289,3.286
1550,anomalous,84,76,2,34.684,0.884,4,0.345,4.52,0.604,0.556,4.565,0.34
1551,organic,4,22,2,8.573,0.823,4,1.06,5.434,7.709,0.37,7.168,4.296
1552,organic,137,103,4,9.195,0.545,15,2.107,13.619,4.604,0.023,5.689,1.067
1552,anomalous,109,36,1,15.403,0.726,3,0.599,6.432,2.169,0.408,2.64,1.169
1553,organic,32,16,1,10.282,0.737,5,1.089,2.064,4.289,0.15,6.551,4.568
1553,anomalous,110,26,2,5.48,0.691,4,0.752,5.738,3.685,0.417,2.919,1.076
1554,organic,80,79,4,9.266,0.441,14,2.289,6.214,4.01,0.017,8.62,4.05
1559,organic,165,16,1,9.042,0.564,5,1.23,8.717,3.57,0.278,11.021,1.405
1561,organic,57,24,1,13.072,0.74,9,2.015,6.101,7.812,0.279,3.001,4.37
1563,organic,116,43,5,6.821,0.551,7,2.018,13.594,7.548,0.247,4.488,1.909
1564,organic,116,18,1,12.12,0.76,5,1.376,6.377,3.005,0.151,10.615,4.816
1565,organic,123,47,2,10.989,0.799,12,2.218,6.75,4.102,0.253,5.682,4.277
1566,anomalous,118,165,3,18.344,0.8,2,0.428,0.643,2.538,0.278,1.257,0.888
1567,organic,53,15,1,5.988,0.736,9,2.245,5.307,4.388,0.182,10.225,1.084
1568,anomalous,29,20,1,14.187,0.866,1,0.489,1.757,2.575,0.324,3.446,1.121
1569,organic,121,46,2,13.518,0.836,5,0.844,9.2,7.829,0.194,8.425,2.786
1569,anomalous,130,25,1,17.532,0.982,4,0.765,3.19,1.484,0.755,0.05,0.392
1573,anomalous,83,6,2,2.91,0.314,9,2.706,13.791,2.428,0.027,7.171,1.555
1579,organic,36,118,4,11.712,0.713,6,0.993,7.589,5.783,0.127,12.618,2.808
1580,organic,155,27,2,8.303,0.75,7,1.296,5.406,4.385,0.274,5.828,2.875
1582,anomalous,39,27,1,9.312,0.88,3,0.554,3.825,2.72,0.413,1.008,0.026
1583,organic,152,33,3,9.447,0.76,10,3.117,11.596,5.983,0.016,4.357,4.175
1585,organic,19,11,1,7.444,0.917,7,1.839,4.99,2.517,0.177,4.182,4.026
1585,anomalous,98,145,2,31.343,0.835,1,0.146,0.05,0.305,0.677,1.387,0.343
1586,organic,74,28,3,5.505,0.404,5,1.159,13.346,8.164,0.051,7.05,4.46
1588,anomalous,25,52,2,21.397,0.787,6,1.187,5.556,2.18,0.346,3.939,0.884
1589,organic,62,34,6,2.305,0.488,7,1.461,7.7,2.607,0.15,5.52,3.441
1590,anomalous,37,30,1,16.622,0.697,4,1.066,3.738,2.521,0.562,2.853,0.625
1594,organic,3,37,3,12.963,0.804,3,0.886,4.492,8.4,0.449,8.463,2.776
1595,organic,38,7,1,8.603,0.656,5,1.539,7.927,6.269,0.384,3.851,2.096
1599,organic,67,37,2,7.591,0.709,16,2.613,4.635,7.034,0.252,4.351,4.193
1600,organic,1,52,5,4.567,0.454,8,1.729,13.163,4.161,0.31,9.77,3.67
1600,anomalous,126,46,1,18.013,1.0,6,1.169,5.152,2.418,0.402,5.061,0.801
1603,organic,6,48,5,9.573,0.413,11,1.98,11.267,4.641,0.159,6.722,3.319
1610,organic,34,99,3,11.038,0.771,6,0.912,3.066,7.824,0.282,5.044,3.092
1610,anomalous,22,66,2,20.248,0.619,4,0.707,3.666,1.481,0.8,1.377,0.607
1612,organic,106,33,2,8.17,0.536,10,1.945,6.507,7.001,0.179,9.798,2.13
1613,organic,34,17,3,4.762,0.654,7,1.729,9.454,7.673,0.148,7.709,2.596
1615,organic,104,74,3,8.033,0.412,11,1.708,12.702,7.658,0.103,12.346,4.34
1619,organic,17,92,3,8.456,0.496,9,1.683,11.04,2.568,0.13,9.365,3.894
1624,anomalous,64,18,1,9.298,0.638,7,1.555,8.004,2.75,0.212,6.248,2.179
1626,organic,100,20,3,4.233,0.54,8,1.85,10.594,5.008,0.124,12.668,3.123
1628,organic,1,37,2,9.713,0.784,7,1.135,4.905,5.779,0.319,4.644,4.444
1629,organic,11,32,2,10.773,0.423,12,3.101,14.59,7.841,0.207,8.005,2.562
1631,organic,10,11,1,8.277,0.859,7,2.032,2.208,5.656,0.162,4.034,3.219
1636,organic,169,72,2,13.333,0.792,2,0.536,4.643,3.353,0.22,9.086,4.118
1639,anomalous,159,56,3,10.735,0.816,3,0.481,4.493,0.666,0.825,2.835,0.924
1640,organic,138,17,2,4.457,0.554,6,1.526,8.845,4.182,0.117,11.187,2.134
1640,anomalous,152,96,3,16.877,0.773,2,0.604,2.763,1.604,0.839,3.57,1.476
1641,anomalous,69,41,2,7.164,0.752,5,0.408,4.666,1.326,0.711,1.271,0.473
1646,organic,101,11,1,10.056,0.694,4,1.302,11.83,3.277,0.059,11.28,4.019
1650,organic,39,138,3,15.875,0.703,5,0.703,4.197,4.759,0.171,7.036,2.916
1652,organic,48,84,3,10.93,0.621,13,2.267,11.271,8.129,0.173,10.576,3.01
1658,organic,42,25,1,17.879,0.764,6,1.374,9.614,4.907,0.288,7.37,3.156
1659,organic,62,29,2,12.238,0.725,12,2.468,6.232,3.503,0.255,4.961,4.37
1660,organic,146,85,6,5.913,0.278,5,1.005,10.496,8.161,0.039,11.524,2.982
1661,organic,80,128,3,13.724,0.785,7,1.088,3.645,5.243,0.197,7.06,2.51
1662,organic,117,15,2,5.173,0.348,13,3.062,11.985,2.659,0.046,8.617,4.79
1663,organic,5,110,5,9.081,0.54,15,2.264,10.739,8.162,0.157,11.211,2.139
1663,anomalous,28,44,1,28.35,0.927,2,0.395,2.251,0.746,0.895,1.788,0.057
1668,anomalous,161,69,1,28.702,0.835,4,0.557,0.05,0.35,0.933,3.139,0.069
1669,organic,54,37,5,5.532,0.307,7,1.167,9.371,8.643,0.098,7.178,3.548
1670,organic,59,43,3,9.732,0.556,12,2.104,11.642,4.059,0.103,8.604,3.724
1671,organic,149,17,3,4.539,0.832,12,3.272,8.607,6.95,0.095,7.846,4.896
1672,anomalous,119,77,1,29.591,1.0,3,0.664,1.998,0.462,0.933,1.332,0.622
1673,organic,78,34,2,11.863,0.827,5,1.303,7.095,6.752,0.14,9.759,3.71
1674,anomalous,21,42,2,11.355,0.705,8,1.676,6.807,4.141,0.285,6.807,0.707
1675,organic,17,10,1,8.195,0.588,4,1.414,9.457,4.197,0.058,5.352,3.911
1677,organic,69,24,1,9.008,0.561,13,2.415,9.565,7.072,0.013,8.884,3.716
1678,organic,130,17,1,7.831,0.688,4,1.249,8.974,4.025,0.367,4.417,2.573
1679,anomalous,77,48,1,34.767,0.906,4,0.69,2.442,0.891,0.862,1.209,0.514
1680,organic,156,18,4,2.797,0.622,7,1.453,13.663,5.365,0.206,9.367,3.657
1681,anomalous,100,25,1,12.742,0.667,6,1.366,6.342,2.931,0.401,4.439,0.534
1683,organic,156,25,1,12.105,0.864,13,2.633,5.165,5.977,0.102,6.814,4.059
1684,organic,18,20,2,9.368,0.758,4,1.11,2.801,6.237,0.121,7.482,3.261
1687,organic,100,18,3,6.841,0.447,12,2.998,10.904,4.944,0.11,11.528,3.671
1688,organic,124,26,2,11.13,0.703,19,4.11,16.49,8.156,0.076,11.943,4.352
1692,organic,101,31,2,7.525,0.838,7,1.479,5.491,5.47,0.042,7.528,3.774
1696,organic,21,60,5,4.516,0.583,9,2.128,14.571,5.714,0.13,10.628,3.932
1702,anomalous,168,32,3,8.715,0.687,6,1.269,4.646,7.506,0.0,10.674,2.385
1703,organic,28,72,3,9.645,0.669,2,0.676,4.159,7.998,0.071,6.358,2.684
1704,organic,88,14,1,5.892,0.501,4,0.898,5.922,6.456,0.232,4.079,2.976
1704,anomalous,17,46,3,5.918,0.673,6,0.497,3.328,1.415,0.231,4.105,2.067
1705,organic,120,15,2,3.203,0.607,7,2.011,7.527,7.325,0.0,9.374,2.417
1706,organic,60,8,2,3.173,0.667,8,2.698,6.136,4.434,0.148,9.111,3.345
1708,organic,86,36,2,9.594,0.816,7,1.919,5.518,5.031,0.026,8.748,1.803
1709,organic,80,15,1,12.03,0.717,4,0.949,7.292,2.945,0.255,6.254,2.969
1709,anomalous,42,68,1,31.932,0.855,3,0.678,4.394,1.659,0.635,4.476,0.14
1712,organic,49,38,4,4.802,0.664,10,2.1,8.053,5.432,0.151,13.717,4.435
1712,anomalous,124,78,1,21.666,0.775,3,0.637,2.564,1.404,0.927,4.608,1.042
1715,organic,141,35,3,8.577,0.874,6,0.935,8.003,5.237,0.126,6.185,3.141
1716,organic,51,38,3,10.122,0.737,17,3.059,4.612,5.028,0.108,4.817,2.342
1717,organic,27,21,2,10.876,0.527,7,1.622,3.462,5.329,0.135,11.78,2.147
1719,organic,99,33,2,15.695,0.749,4,0.691,12.403,5.155,0.123,5.131,4.528
1722,organic,70,40,2,9.238,0.488,8,1.521,9.447,5.306,0.121,11.211,1.443
1723,anomalous,77,35,2,12.06,0.709,7,1.105,6.351,1.214,0.431,5.784,2.551
1724,organic,4,43,6,4.21,0.527,6,1.05,11.143,3.853,0.063,11.476,1.85
1725,organic,0,28,2,8.136,0.649,11,3.655,6.615,5.93,0.21,13.097,1.229
1726,organic,4,29,1,11.942,0.52,5,1.191,11.504,4.309,0.133,6.723,1.549
1727,anomalous,123,30,3,8.067,0.814,4,1.128,8.652,4.919,0.214,10.108,3.494
1731,organic,110,100,5,7.809,0.491,12,1.819,14.731,8.39,0.097,12.015,2.499
1732,organic,71,22,1,9.778,0.573,7,1.513,8.476,6.886,0.181,7.329,2.488
1734,organic,72,23,2,9.067,0.722,7,1.785,12.994,7.94,0.18,12.865,1.956
1736,anomalous,88,93,4,8.252,0.746,3,0.699,6.59,4.184,0.475,3.578,2.376
1737,anomalous,60,42,1,20.421,1.0,3,0.66,2.344,1.356,0.77,0.655,0.363
1739,organic,98,46,3,12.36,0.92,6,1.103,5.853,7.551,0.188,5.079,4.507
1743,organic,159,48,2,9.253,0.687,3,0.799,2.602,6.972,0.353,7.148,2.775
1745,organic,12,45,4,4.312,0.569,15,2.564,14.39,3.862,0.126,6.389,3.437
1747,organic,78,16,1,8.173,0.729,5,1.229,6.295,6.398,0.307,6.046,3.28
1752,anomalous,76,42,1,19.208,0.905,4,0.768,2.791,0.37,0.789,0.05,0.02
1753,organic,127,29,6,7.305,0.345,4,1.138,5.593,4.197,0.098,6.888,4.129
1754,organic,153,10,4,9.046,0.356,8,2.166,7.795,6.368,0.019,13.428,3.304
1757,organic,18,64,5,4.609,0.489,13,2.121,12.53,8.071,0.2,12.615,4.651
1758,organic,43,23,2,12.038,0.755,8,2.149,5.18,3.577,0.241,8.754,3.187
1758,anomalous,31,31,1,10.963,0.828,6,0.791,2.224,1.176,0.658,0.624,0.339
1760,anomalous,117,70,1,26.925,0.723,1,0.157,5.02,1.691,0.644,1.108,0.207
1762,organic,9,115,5,8.052,0.731,7,0.779,9.381,5.146,0.0,9.321,1.844
1763,organic,32,42,4,9.715,0.514,9,2.253,10.767,4.359,0.078,7.993,4.474
1765,organic,47,37,2,9.229,0.834,6,1.705,6.226,4.868,0.341,3.523,1.962
1766,anomalous,156,44,3,8.298,0.71,3,0.795,5.618,3.78,0.575,6.535,1.991
1767,organic,11,24,1,14.271,0.84,17,3.471,9.675,4.553,0.0,6.983,4.488
1770,organic,135,35,3,5.55,0.837,11,2.427,13.827,6.488,0.076,5.713,2.286
1772,organic,14,8,1,10.543,0.736,10,3.96,7.129,6.053,0.121,3.668,3.554
1773,organic,8,32,2,8.888,0.631,7,1.4,4.577,5.795,0.072,3.535,4.728
1774,anomalous,54,58,3,10.415,0.863,6,1.056,1.133,1.141,0.608,2.482,0.752
1775,organic,157,113,3,11.44,0.726,10,1.496,7.872,4.878,0.037,8.007,3.985
1775,anomalous,166,27,1,28.326,0.787,4,0.841,1.844,2.005,0.786,1.931,0.344
1776,organic,52,13,1,12.488,0.772,9,2.509,6.965,6.293,0.055,8.537,1.61
1777,organic,125,76,3,12.12,0.775,7,0.981,3.378,7.432,0.195,5.689,1.978
1778,anomalous,11,57,4,5.485,0.631,8,1.473,9.448,4.428,0.312,6.793,0.885
1782,organic,46,36,2,9.725,0.797,7,1.664,11.146,7.566,0.363,8.364,3.386
1783,organic,160,49,3,13.015,0.817,4,0.706,3.602,5.248,0.09,6.577,2.942
1784,anomalous,166,104,2,29.868,0.855,3,0.546,2.229,0.683,0.886,0.412,0.803
1786,organic,55,23,2,4.842,0.733,6,1.468,14.009,6.046,0.134,11.746,1.35
1793,organic,157,81,4,10.567,0.696,16,2.873,8.052,4.847,0.042,9.29,1.023
1794,organic,125,58,3,13.727,0.569,7,1.147,2.329,3.045,0.077,12.181,3.186
1796,organic,48,40,1,16.642,0.866,6,1.379,4.884,5.392,0.363,2.338,4.945
1797,organic,26,33,2,11.589,0.787,6,1.38,11.635,5.668,0.022,6.283,1.133
1799,anomalous,118,16,1,9.492,0.755,5,1.232,6.688,0.928,0.651,2.36,0.85
1800,organic,39,11,1,7.477,0.662,9,3.055,4.234,3.19,0.197,5.752,2.831
1801,organic,14,35,4,5.233,0.639,10,2.106,7.269,3.263,0.076,8.982,3.477
1802,organic,123,27,1,11.72,0.679,7,1.878,6.251,3.627,0.319,3.315,3.823
1806,organic,88,10,1,7.496,0.735,5,1.553,5.994,8.221,0.131,7.369,2.9
1807,organic,100,36,3,8.451,0.934,4,0.84,5.381,2.933,0.289,8.029,4.839
1810,organic,70,10,2,6.228,0.786,5,1.256,9.782,6.816,0.088,9.841,2.455
1811,organic,77,17,2,6.792,0.583,9,1.943,7.835,5.156,0.12,12.088,3.594
1811,anomalous,5,35,2,9.933,0.573,8,1.551,7.389,2.336,0.248,4.154,1.63
1812,organic,63,12,1,5.104,0.598,3,0.799,1.723,6.909,0.069,4.58,3.757
1815,organic,67,55,2,9.591,0.81,9,1.338,5.695,5.656,0.276,4.551,3.573
1817,organic,71,45,3,14.127,0.918,16,2.957,5.744,7.637,0.245,7.659,3.541
1819,organic,122,15,1,10.704,0.685,3,0.715,6.68,8.194,0.215,4.204,3.782
1819,anomalous,103,42,2,8.46,0.602,8,1.619,7.068,1.735,0.209,6.986,0.95
1821,organic,150,20,1,12.623,0.809,6,1.746,4.056,3.786,0.126,4.145,1.076
1822,organic,156,11,1,11.169,0.657,10,4.47,6.841,7.835,0.306,8.767,1.938
1825,organic,30,59,3,12.184,0.767,6,1.693,1.716,5.147,0.33,4.208,0.814
1827,anomalous,161,60,1,33.551,0.795,2,0.353,1.46,0.05,0.936,0.79,0.408
1833,organic,99,42,2,16.134,0.979,3,0.593,5.262,2.266,0.333,3.51,4.449
1833,anomalous,22,38,1,33.597,0.85,2,0.362,0.05,0.782,0.96,0.327,0.671
1834,anomalous,78,67,2,9.702,0.603,5,0.912,3.367,4.232,0.602,6.392,2.851
1835,organic,130,32,2,7.874,0.619,15,3.395,5.918,2.674,0.03,12.661,3.898
1835,anomalous,110,19,3,5.815,0.602,8,2.051,7.44,2.86,0.2,6.673,2.429
1836,organic,40,77,5,7.963,0.656,12,2.123,14.162,7.6,0.177,4.921,2.468
1837,organic,55,83,2,13.593,0.737,7,1.109,7.093,6.276,0.276,4.768,1.868
1845,organic,88,35,2,14.666,0.73,6,1.291,5.288,3.808,0.249,5.877,4.236
1847,organic,5,63,2,9.739,0.813,4,0.627,5.775,6.006,0.224,9.089,1.066
1850,organic,143,50,6,6.32,0.397,12,2.522,3.418,3.962,0.0,4.667,5.051
1852,organic,86,16,2,4.363,0.539,5,0.883,13.442,4.563,0.101,6.819,3.649
1858,anomalous,111,125,2,35.257,0.939,1,0.157,1.696,1.206,0.767,0.973,0.211
1860,organic,99,48,2,11.936,0.573,3,0.899,10.499,7.786,0.037,4.457,4.492
1861,organic,101,33,1,15.132,0.721,14,3.074,7.41,5.595,0.07,7.787,3.743
1862,organic,92,40,5,5.617,0.429,12,2.212,16.48,3.185,0.049,7.115,1.919
1864,organic,42,65,4,6.99,0.512,13,2.264,4.801,4.819,0.152,6.564,3.185
1867,anomalous,168,71,2,30.495,0.95,2,0.342,1.236,0.925,0.898,1.023,0.694
1868,organic,151,12,1,7.472,0.709,6,1.562,7.457,6.067,0.312,4.116,2.271
1870,organic,30,29,3,8.305,0.743,10,1.84,9.908,6.416,0.097,10.395,2.208
1872,organic,13,52,3,6.517,0.914,17,3.301,6.009,5.742,0.062,9.021,2.134
1873,organic,31,43,1,14.496,0.79,4,0.896,5.072,6.486,0.335,7.052,2.018
1876,organic,146,26,1,16.625,0.824,9,1.501,1.462,7.234,0.288,2.791,4.008
1879,organic,103,49,3,8.803,0.685,8,1.553,3.383,7.02,0.268,8.093,2.63
1881,anomalous,146,66,2,11.372,0.704,8,1.461,9.247,8.37,0.288,7.524,3.837
1882,anomalous,22,76,2,27.621,0.776,4,0.473,0.269,0.821,0.654,1.26,0.417
1884,anomalous,95,24,1,7.515,0.833,7,1.315,5.209,0.05,0.531,2.074,0.274
1887,anomalous,54,54,2,19.482,0.724,3,0.626,1.954,0.37,0.907,0.471,0.359
1889,organic,66,16,1,13.717,0.537,8,1.878,7.038,5.862,0.287,5.045,3.284
1891,anomalous,80,74,2,13.835,0.77,5,0.508,0.912,1.127,0.581,3.819,0.02
1892,organic,87,87,2,19.481,0.911,2,0.495,6.653,7.001,0.289,6.341,2.039
1893,anomalous,114,12,1,14.231,0.836,1,0.267,2.656,1.05,0.714,1.354,0.323
1894,anomalous,83,135,3,14.266,0.725,2,0.546,1.158,2.597,0.478,1.679,1.141
1895,anomalous,167,43,1,33.641,1.0,3,0.559,3.744,0.201,1.0,2.977,0.282
1902,organic,151,34,4,7.21,0.487,5,0.899,9.269,7.959,0.135,10.189,0.917
1905,organic,98,14,1,10.005,0.853,10,2.645,10.659,7.392,0.028,7.235,1.537
1906,organic,44,49,4,6.856,0.797,7,1.254,4.811,7.451,0.159,7.227,3.429
1908,anomalous,146,225,2,20.877,0.831,3,0.382,4.208,0.418,0.396,0.469,0.471
1910,organic,95,39,3,5.737,0.83,7,1.846,11.045,6.653,0.157,5.871,3.386
1912,organic,133,10,2,4.084,0.294,3,1.161,8.719,3.761,0.0,11.899,3.148
1913,organic,2,12,1,11.243,0.703,6,1.645,7.661,6.834,0.232,5.54,3.163
1913,anomalous,84,102,2,23.285,0.841,5,0.873,6.644,2.144,0.576,3.977,0.676
1915,organic,134,8,2,5.489,0.265,7,2.042,14.06,6.726,0.103,12.426,4.687
1916,organic,65,95,4,8.054,0.795,3,0.557,8.379,3.135,0.106,5.958,5.029
1917,organic,157,27,3,6.771,0.708,4,0.975,9.927,5.541,0.238,7.391,1.51
1918,organic,95,76,4,7.236,0.522,14,2.698,6.851,4.865,0.025,10.791,1.536
1920,organic,72,53,4,8.986,0.617,3,0.703,4.554,3.205,0.084,10.479,1.725
1921,organic,108,26,2,7.325,0.728,9,1.977,8.722,5.581,0.126,10.272,2.67
1922,organic,78,59,3,6.625,0.697,8,2.001,11.267,4.507,0.192,7.841,2.918
1925,organic,31,37,3,12.135,0.638,12,3.173,10.519,6.775,0.222,9.952,4.33
1925,anomalous,78,85,3,17.668,0.752,2,0.714,3.062,2.306,0.741,2.954,0.417
1928,organic,133,33,4,6.137,0.598,5,1.054,6.975,2.707,0.034,11.473,3.577
1928,anomalous,59,28,1,19.404,0.731,4,0.778,0.05,2.759,0.81,1.948,0.422
1930,organic,21,87,3,17.659,0.907,6,1.139,4.547,5.823,0.291,5.481,2.278
1931,organic,106,10,2,4.499,0.48,14,3.384,9.078,7.542,0.146,8.524,3.442
1933,organic,147,14,2,5.781,0.596,15,3.54,12.419,3.213,0.0,10.047,4.836
1934,organic,59,12,1,9.806,0.721,4,1.389,9.443,4.799,0.265,4.309,3.087
1934,anomalous,77,51,2,18.083,0.813,5,0.636,5.548,1.23,0.797,1.333,0.402
1937,organic,156,18,2,5.644,0.559,4,0.949,8.687,2.437,0.041,6.787,2.147
1938,anomalous,153,58,2,13.857,0.71,8,1.615,6.479,2.672,0.492,3.641,1.886
1943,organic,145,29,1,9.943,0.791,3,0.658,3.437,6.989,0.0,8.531,3.208
1946,organic,148,68,5,5.871,0.669,7,1.403,7.823,4.866,0.08,11.796,2.958
1947,organic,6,43,3,6.761,0.77,7,1.12,5.268,7.495,0.202,3.488,2.782
1949,organic,28,10,1,8.323,0.569,5,1.28,10.698,4.819,0.09,12.297,5.027
1950,organic,70,48,4,7.259,0.549,19,3.313,15.886,4.889,0.08,10.688,2.422
1951,organic,90,59,3,7.456,0.621,17,2.767,11.771,3.714,0.127,11.435,1.326
1952,anomalous,19,52,3,8.081,0.727,5,0.994,2.654,1.888,0.694,1.601,0.722
1958,organic,140,12,2,5.985,0.503,9,2.234,9.901,4.028,0.139,7.355,5.053
1958,anomalous,106,32,2,14.598,0.956,1,0.409,0.246,0.167,1.0,1.485,0.029
1959,organic,48,65,6,4.474,0.3,14,2.232,7.766,8.664,0.151,14.976,3.586
1960,organic,40,25,2,8.876,0.676,7,1.987,7.743,7.565,0.155,6.755,3.815
1961,organic,79,8,2,5.056,0.884,12,3.713,10.712,6.365,0.042,8.439,1.648
1961,anomalous,112,71,4,8.872,0.519,4,0.819,5.599,1.214,0.3,4.262,0.759
1962,organic,136,17,1,15.628,0.81,6,1.954,7.514,3.813,0.231,2.962,4.174
1963,organic,31,103,5,8.252,0.524,14,2.29,7.681,5.189,0.226,8.083,3.004
1963,anomalous,106,102,4,10.075,0.661,5,0.421,5.279,4.126,0.412,6.471,1.456
1969,organic,149,35,4,8.749,0.482,10,1.921,9.812,6.653,0.271,5.405,4.671
1970,organic,88,24,2,9.796,0.634,2,0.65,4.845,7.307,0.075,7.993,1.122
1972,organic,160,14,2,3.125,0.354,12,2.801,14.075,8.03,0.0,7.251,3.667
1973,anomalous,31,213,2,37.315,0.81,2,0.402,3.065,0.959,0.913,1.234,0.232
1974,organic,148,23,5,2.931,0.517,11,2.441,11.471,7.146,0.028,12.811,4.755
1975,organic,98,14,2,3.468,0.446,9,2.627,13.732,5.855,0.136,13.864,3.721
1978,organic,109,25,1,10.867,0.863,2,0.691,6.608,3.444,0.253,3.409,3.198
1981,organic,152,46,4,3.598,0.584,11,1.929,7.485,3.142,0.088,13.528,2.199
1983,anomalous,57,32,1,12.908,0.884,3,0.658,3.712,1.658,0.735,0.85,0.626
1987,organic,56,51,2,13.038,0.772,4,0.939,4.787,4.035,0.128,6.717,3.938
1988,organic,164,29,2,7.957,0.575,5,0.996,14.421,8.37,0.166,8.472,2.946
1988,anomalous,53,42,1,15.387,0.834,1,0.335,4.83,0.063,0.624,2.484,0.387
1989,organic,105,44,6,4.282,0.484,13,2.121,9.08,3.246,0.081,15.629,4.955
1989,anomalous,86,29,2,12.74,0.741,1,0.577,4.224,2.936,0.569,0.852,0.353
1990,organic,167,14,2,6.576,0.551,7,2.038,8.838,4.008,0.13,7.677,2.523
1991,organic,7,26,2,6.915,0.557,3,1.131,8.881,7.26,0.218,5.874,1.305
1992,anomalous,81,63,2,12.181,0.778,3,0.631,2.961,0.05,0.634,3.885,0.457
1993,anomalous,87,114,3,22.827,0.695,2,0.279,1.378,2.912,0.55,3.29,1.246
1994,organic,20,16,2,8.464,0.535,6,1.369,8.521,4.056,0.33,8.635,2.909
1995,organic,127,33,1,14.624,0.764,6,1.691,5.395,3.869,0.367,3.63,3.757
1999,organic,73,59,2,14.765,0.649,6,1.042,4.327,7.356,0.129,7.264,4.259
2000,organic,58,31,2,6.755,0.5,4,1.265,5.516,5.451,0.081,9.402,0.987
2000,anomalous,119,20,2,9.548,0.563,6,1.379,0.05,2.401,0.275,4.995,0.698
2002,anomalous,60,86,2,13.971,0.83,1,0.288,1.371,0.091,0.918,2.17,0.396
2003,organic,128,28,2,10.496,0.904,8,1.911,5.853,6.394,0.298,7.554,1.881
2004,organic,71,67,2,16.46,0.663,7,1.441,6.133,7.228,0.176,5.584,2.153
2006,anomalous,59,47,1,17.664,0.819,1,0.313,1.004,1.361,0.547,2.245,0.098
2007,organic,137,19,2,3.417,0.445,2,0.951,11.268,7.923,0.049,11.625,2.315
2009,organic,49,29,2,6.906,0.573,12,2.319,14.286,7.89,0.049,7.545,2.143
2011,organic,12,84,6,5.927,0.458,8,1.339,7.799,5.538,0.094,6.152,4.882
2012,organic,68,29,1,17.769,0.965,8,1.489,6.956,3.727,0.17,1.685,2.885
2013,organic,113,15,2,8.558,0.721,9,2.796,6.715,2.891,0.168,7.333,2.889
2014,organic,106,25,3,4.969,0.691,19,3.627,14.642,3.573,0.03,9.17,1.503
2015,organic,166,21,6,7.985,0.596,14,3.428,8.909,7.394,0.156,9.435,5.108
2019,anomalous,85,37,2,10.041,0.631,7,1.325,4.048,1.782,0.741,4.666,0.958
2021,organic,91,29,2,11.987,0.577,7,2.141,6.859,5.392,0.08,7.496,4.714
2024,organic,33,72,2,16.005,0.87,7,0.89,6.45,7.042,0.263,3.515,2.34
2024,anomalous,92,106,2,19.918,0.681,2,0.261,3.668,0.127,0.521,1.665,1.292
2025,organic,5,72,4,8.31,0.71,12,2.271,14.035,2.935,0.077,6.196,1.413
2028,organic,60,13,1,13.181,0.662,6,1.333,4.731,7.425,0.107,2.956,2.97
2029,organic,94,9,1,11.983,0.718,6,1.927,6.64,6.889,0.242,6.567,4.208
2033,organic,36,61,3,14.197,0.665,6,1.062,4.616,3.616,0.231,5.346,1.22
2035,organic,136,5,1,8.92,0.643,9,3.343,7.699,3.701,0.305,9.383,2.187
2035,anomalous,82,97,4,8.05,0.597,7,1.121,7.624,2.149,0.52,2.287,2.231
2037,organic,132,69,3,11.136,0.724,6,1.026,4.361,6.802,0.412,2.826,3.22
