seller_id,spike_type,start_day,n_orders,duration_days,ramp_rate_vs_baseline,pct_new_buyers,n_distinct_states,geo_entropy,mean_delivery_days,std_delivery_days,return_rate,refund_claim_speed_days,refund_claim_speed_std
1600,organic,1,52,5,4.567,0.454,8,1.729,13.163,4.161,0.31,9.77,3.67
2561,organic,42,26,5,8.95,0.716,15,2.994,6.259,2.693,0.047,13.728,3.885
2874,organic,135,11,1,7.89,0.559,7,1.928,6.743,6.602,0.292,8.228,1.335
1758,organic,43,23,2,12.038,0.755,8,2.149,5.18,3.577,0.241,8.754,3.187
2641,organic,68,14,1,12.12,0.637,9,2.091,11.49,4.119,0.22,7.568,2.966
255,organic,148,53,5,11.898,0.532,14,2.208,10.579,7.463,0.11,13.101,1.795
135,organic,152,9,1,7.142,0.783,3,1.198,7.755,5.037,0.192,4.937,3.482
1981,organic,152,46,4,3.598,0.584,11,1.929,7.485,3.142,0.088,13.528,2.199
2254,organic,82,20,1,8.55,0.86,8,1.782,5.964,7.409,0.345,7.828,1.261
2354,organic,28,37,2,14.754,0.93,12,2.186,5.347,6.991,0.07,4.408,3.807
809,organic,118,79,4,8.837,0.5,13,1.975,4.361,5.524,0.272,9.337,3.109
945,anomalous,156,52,2,6.953,0.615,5,0.477,4.898,1.41,0.58,3.036,0.646
2318,organic,131,53,6,5.437,0.592,4,0.925,8.473,7.002,0.285,13.143,1.737
2165,organic,108,15,4,8.805,0.648,8,2.262,7.014,4.989,0.0,9.287,4.85
1550,anomalous,84,76,2,34.684,0.884,4,0.345,4.52,0.604,0.556,4.565,0.34
394,organic,63,38,5,3.442,0.362,12,2.298,13.603,7.893,0.102,7.703,2.869
3029,anomalous,46,25,1,16.522,0.673,3,0.756,3.387,2.189,0.594,2.792,1.079
581,organic,106,99,3,12.715,0.684,10,1.392,7.485,7.658,0.322,6.285,4.623
2166,organic,39,112,3,14.667,0.623,5,0.677,7.472,6.787,0.109,4.48,4.583
3902,anomalous,167,45,2,18.629,0.805,2,0.38,4.509,0.265,0.724,0.411,0.723
2852,organic,160,12,2,4.96,0.427,4,1.022,12.657,3.972,0.12,9.644,4.215
1391,organic,134,56,3,7.529,0.428,10,1.768,5.06,6.316,0.102,10.035,2.375
3945,organic,59,39,3,10.273,0.671,11,3.029,8.265,5.205,0.3,6.705,1.887
604,organic,125,17,1,8.804,0.541,2,0.895,6.37,2.721,0.139,10.527,4.218
2391,anomalous,61,22,2,10.931,0.657,5,0.845,3.016,2.758,0.595,2.656,1.014
2287,organic,43,34,3,4.341,0.443,13,2.246,16.098,5.318,0.239,5.202,1.865
1988,organic,164,29,2,7.957,0.575,5,0.996,14.421,8.37,0.166,8.472,2.946
2743,organic,123,45,3,13.246,0.85,7,1.24,8.019,4.806,0.159,3.347,1.339
2953,organic,111,57,3,9.367,0.67,15,2.614,5.762,7.829,0.142,7.571,2.656
931,organic,52,42,4,3.84,0.364,14,2.393,11.738,4.2,0.118,12.556,1.845
1415,organic,152,42,4,7.473,0.471,14,2.641,10.549,6.565,0.073,13.612,2.646
2420,organic,149,20,1,9.653,0.825,3,0.716,7.476,8.111,0.09,9.998,1.496
510,organic,143,32,2,6.29,0.59,11,2.008,1.951,5.885,0.022,5.329,2.425
2170,organic,138,14,1,13.22,0.829,11,3.545,9.175,4.941,0.397,3.492,4.157
1492,organic,102,72,6,4.424,0.497,6,1.228,14.135,6.122,0.119,9.133,3.984
3986,organic,120,41,5,9.261,0.605,15,3.227,10.916,6.287,0.21,5.72,3.056
3355,organic,107,70,6,5.252,0.333,6,1.072,16.184,6.696,0.075,15.029,1.641
412,organic,110,38,2,7.684,0.6,7,1.489,9.55,2.538,0.197,9.141,1.714
2,anomalous,89,45,4,9.7,0.627,9,1.662,8.789,5.72,0.248,7.601,1.31
32,organic,157,24,5,4.226,0.327,13,2.296,12.904,3.114,0.099,10.808,2.558
487,organic,59,49,2,11.907,0.539,6,1.075,11.714,5.344,0.063,7.394,3.985
1544,organic,160,28,5,2.546,0.362,7,1.486,14.515,3.753,0.134,5.895,1.907
1453,organic,41,15,2,5.002,0.254,10,2.226,9.538,5.723,0.112,7.63,3.475
1290,organic,51,118,5,9.383,0.582,16,2.517,11.998,7.187,0.054,8.386,2.92
2051,anomalous,143,56,3,6.871,0.998,5,0.99,4.732,2.243,0.507,4.517,1.006
884,anomalous,7,61,1,16.477,0.816,3,0.475,4.592,0.05,0.948,1.602,0.257
825,organic,162,47,4,4.006,0.623,14,2.658,7.49,6.044,0.102,13.266,2.009
2516,organic,107,29,6,2.807,0.614,13,2.503,5.106,6.593,0.145,10.34,1.168
3352,anomalous,94,23,2,3.469,0.515,10,3.101,9.009,7.729,0.258,8.212,4.256
3681,organic,41,68,5,9.549,0.531,4,0.803,12.504,4.277,0.001,10.967,3.227
1268,organic,139,29,3,7.291,0.829,4,1.091,10.035,3.338,0.135,3.547,1.109
562,organic,17,33,1,17.166,0.735,5,1.528,5.76,7.158,0.435,5.73,4.25
566,organic,15,11,1,7.045,0.648,4,0.961,6.963,6.98,0.179,4.316,3.827
1487,organic,14,8,2,2.904,0.485,4,1.091,12.105,5.394,0.002,11.278,2.93
3388,organic,41,19,1,10.71,0.682,4,0.985,4.481,8.614,0.095,4.264,1.969
1326,organic,41,15,1,7.103,0.607,5,1.628,8.611,3.918,0.266,8.264,1.195
3978,organic,109,37,2,7.6,0.778,6,1.289,1.073,2.468,0.329,7.632,1.027
1066,organic,73,97,3,13.692,0.761,3,0.461,6.628,7.836,0.294,6.429,1.504
432,organic,50,40,2,16.907,0.763,6,1.12,5.139,4.609,0.391,5.554,4.425
2121,organic,161,27,1,13.479,0.679,7,1.461,6.525,7.284,0.326,4.893,2.209
1164,anomalous,102,129,2,25.686,1.0,3,0.385,1.411,0.654,0.717,0.682,0.373
1564,organic,116,18,1,12.12,0.76,5,1.376,6.377,3.005,0.151,10.615,4.816
3365,organic,162,63,3,7.85,0.598,17,2.831,16.26,3.753,0.158,6.145,3.901
1916,organic,65,95,4,8.054,0.795,3,0.557,8.379,3.135,0.106,5.958,5.029
789,organic,146,26,1,15.982,0.922,4,0.818,3.852,4.428,0.274,3.573,2.105
2807,anomalous,168,49,3,12.147,0.807,6,0.667,5.43,1.517,0.391,3.231,1.193
2738,organic,157,58,3,6.507,0.741,7,1.276,9.304,6.403,0.298,6.047,2.743
3933,anomalous,166,28,1,14.698,0.888,7,1.246,2.706,1.435,0.495,1.339,1.306
3304,organic,85,17,1,8.905,0.633,11,2.421,8.775,3.504,0.183,9.787,1.622
3539,anomalous,38,81,4,10.144,0.739,9,1.527,4.698,3.237,0.323,6.442,2.48
1542,organic,137,35,2,5.951,0.694,7,2.145,7.925,2.415,0.097,6.923,3.05
1234,organic,70,79,5,6.671,0.359,5,0.882,6.911,2.813,0.076,9.43,2.283
3569,organic,109,50,2,12.654,0.44,5,1.173,6.597,6.128,0.281,8.18,2.048
380,organic,5,70,5,7.937,0.652,11,1.623,8.473,3.256,0.244,6.166,2.601
2987,anomalous,97,68,2,22.673,0.933,5,0.934,5.912,2.184,0.475,1.423,0.703
1306,organic,131,25,1,12.498,0.425,4,0.852,6.928,6.328,0.198,10.959,4.569
2000,organic,58,31,2,6.755,0.5,4,1.265,5.516,5.451,0.081,9.402,0.987
337,organic,80,65,2,13.272,0.721,3,0.793,5.204,3.374,0.136,5.819,3.899
61,anomalous,61,59,1,21.851,0.68,4,0.671,0.09,0.717,0.312,0.05,1.451
254,organic,109,22,3,5.29,0.521,6,2.016,9.875,6.174,0.154,8.101,2.224
1507,organic,162,10,2,8.762,0.815,4,1.263,10.505,7.485,0.269,4.636,1.738
2730,organic,139,22,2,7.151,0.553,7,1.959,7.13,5.178,0.265,5.049,4.33
1110,anomalous,136,15,2,7.264,0.632,3,0.473,6.422,2.019,0.647,4.522,1.083
2285,organic,160,22,1,10.591,0.711,3,0.933,5.985,8.131,0.261,7.428,1.658
2309,anomalous,100,129,2,23.582,0.783,1,0.414,1.94,1.525,0.799,1.441,0.146
519,organic,4,129,3,13.54,0.906,8,1.41,6.525,4.345,0.115,9.082,3.777
2992,organic,133,21,4,4.376,0.685,17,3.919,2.745,6.007,0.313,6.11,4.221
3766,organic,13,30,4,3.88,0.662,8,2.083,9.966,5.228,0.13,8.658,4.223
1335,organic,72,62,5,7.811,0.297,8,2.133,8.829,7.741,0.172,9.868,2.219
1712,organic,49,38,4,4.802,0.664,10,2.1,8.053,5.432,0.151,13.717,4.435
716,organic,97,48,5,4.049,0.342,3,0.815,8.757,7.34,0.161,10.31,2.851
3073,organic,162,40,2,11.976,0.687,7,1.744,6.536,3.526,0.254,3.707,1.953
2196,organic,135,80,3,18.151,0.728,3,0.462,5.659,4.035,0.246,6.422,0.974
702,anomalous,105,57,3,12.335,0.882,3,0.462,4.62,2.422,0.719,0.515,1.193
820,organic,140,72,2,14.476,0.702,10,1.754,6.872,4.654,0.303,5.492,3.796
3824,organic,45,33,5,4.225,0.617,17,3.489,7.85,5.737,0.195,7.06,1.535
2192,anomalous,53,63,2,13.494,0.946,2,0.317,3.084,1.224,0.764,1.861,0.645
1811,organic,77,17,2,6.792,0.583,9,1.943,7.835,5.156,0.12,12.088,3.594
1025,anomalous,63,53,1,20.252,0.865,3,0.469,1.74,1.299,0.867,1.577,0.386
1190,organic,128,13,1,7.969,0.642,9,2.387,10.392,6.909,0.197,7.434,3.22
2620,anomalous,143,33,2,16.169,0.884,1,0.674,3.193,1.332,0.729,1.797,0.02
966,anomalous,41,73,1,17.784,0.899,4,0.451,3.571,1.526,0.831,1.502,0.285
1825,organic,30,59,3,12.184,0.767,6,1.693,1.716,5.147,0.33,4.208,0.814
2456,anomalous,21,101,4,10.343,0.757,8,1.324,8.631,2.429,0.549,6.284,2.36
99,anomalous,50,92,2,15.385,1.0,3,0.426,1.851,1.484,0.494,0.958,0.446
1468,anomalous,156,122,2,22.091,0.833,1,0.139,2.619,1.289,0.957,0.983,0.399
2226,organic,156,61,5,5.545,0.599,8,1.302,8.655,5.856,0.0,10.244,4.731
3943,organic,141,28,2,9.189,0.573,9,1.776,9.517,6.091,0.247,4.359,2.758
1641,anomalous,69,41,2,7.164,0.752,5,0.408,4.666,1.326,0.711,1.271,0.473
1937,organic,156,18,2,5.644,0.559,4,0.949,8.687,2.437,0.041,6.787,2.147
3062,anomalous,98,44,3,6.253,0.532,6,1.253,5.536,3.985,0.622,4.056,0.789
631,organic,30,91,3,9.174,0.857,8,1.515,6.894,6.315,0.185,6.065,2.474
390,anomalous,131,29,2,6.639,0.783,6,1.251,5.263,0.699,0.523,3.875,1.367
957,anomalous,28,70,1,28.995,0.778,3,0.725,6.539,0.746,0.628,0.188,0.317
179,organic,32,17,2,10.455,0.443,10,2.43,13.319,5.406,0.304,6.903,4.798
3450,organic,117,70,6,4.051,0.284,5,0.918,11.752,3.231,0.039,9.936,1.946
2575,organic,34,14,5,2.784,0.582,11,2.353,12.225,5.19,0.046,12.944,2.946
868,organic,75,31,3,9.219,0.611,5,1.066,6.811,4.092,0.058,8.144,4.015
2535,organic,21,20,3,10.232,0.665,9,2.666,5.159,3.01,0.135,7.925,3.26
2471,organic,81,9,1,9.416,0.848,4,1.654,5.017,6.019,0.223,8.62,1.748
45,organic,59,21,4,3.512,0.453,3,0.788,8.98,5.941,0.06,8.811,1.941
682,organic,124,13,3,4.313,0.632,5,1.366,10.68,6.731,0.068,5.905,1.353
798,anomalous,59,78,2,22.819,0.762,2,0.297,2.14,0.09,0.77,1.547,0.02
2933,anomalous,28,26,1,12.497,0.841,6,1.486,3.385,2.312,0.731,0.932,1.072
1663,anomalous,28,44,1,28.35,0.927,2,0.395,2.251,0.746,0.895,1.788,0.057
1383,organic,47,17,2,7.082,0.582,6,1.547,9.025,7.545,0.113,12.117,2.584
95,organic,138,8,1,6.488,0.536,5,1.427,8.208,7.14,0.161,8.481,3.985
1084,anomalous,138,57,2,17.379,0.739,5,1.117,6.024,2.668,0.433,2.046,0.41
950,organic,162,10,1,9.612,0.526,6,1.842,8.987,5.536,0.307,5.483,1.637
793,anomalous,59,80,1,28.835,0.909,4,0.287,3.335,0.718,0.597,1.48,0.336
3097,organic,73,28,3,7.789,0.573,13,2.623,9.761,4.237,0.186,6.25,3.395
1991,organic,7,26,2,6.915,0.557,3,1.131,8.881,7.26,0.218,5.874,1.305
2366,organic,7,113,2,18.048,0.893,3,0.569,5.145,8.354,0.342,1.84,2.493
488,organic,34,65,3,6.723,0.443,5,1.017,11.965,2.843,0.096,6.293,1.614
2527,anomalous,17,55,4,5.337,0.743,3,0.494,5.617,1.739,0.356,5.975,1.543
545,organic,78,20,4,4.067,0.848,12,3.044,10.439,6.768,0.038,9.873,3.068
3722,anomalous,85,108,1,34.287,0.712,2,0.27,2.484,1.192,0.672,0.534,0.519
3532,organic,17,37,4,2.752,0.455,13,2.711,5.871,6.383,0.162,7.169,4.153
1547,anomalous,158,181,2,29.233,0.843,2,0.275,3.494,0.99,0.745,1.554,0.476
920,organic,55,36,3,5.704,0.567,11,2.218,9.776,6.555,0.031,9.478,2.921
3519,anomalous,109,68,4,6.208,0.386,14,2.427,12.36,8.321,0.14,11.262,1.378
3542,anomalous,9,26,4,6.553,0.514,10,2.291,5.991,3.362,0.204,5.584,4.439
454,organic,98,46,5,5.906,0.413,8,1.542,10.52,6.276,0.097,12.612,2.519
3516,organic,46,30,6,2.558,0.281,7,1.708,8.104,6.264,0.0,7.473,3.577
3216,anomalous,71,21,1,17.296,0.719,3,0.951,5.059,0.634,0.893,4.1,0.19
2312,organic,145,80,3,14.612,0.789,12,1.671,7.006,2.584,0.244,5.003,3.663
894,organic,87,51,3,8.795,0.892,12,2.007,8.391,6.054,0.163,7.486,1.245
502,anomalous,154,95,2,19.301,0.764,5,0.311,3.506,0.926,0.591,3.955,0.117
329,organic,117,37,4,4.399,0.841,11,2.613,3.765,7.39,0.14,7.157,4.284
3421,anomalous,161,60,1,18.418,0.838,3,0.746,1.578,0.659,0.763,2.093,0.02
1067,organic,73,42,3,8.004,0.552,13,2.811,10.791,6.175,0.083,11.629,3.525
3174,organic,121,25,2,10.621,0.84,7,1.762,2.705,7.418,0.21,4.54,1.713
136,organic,112,19,3,5.025,0.441,6,1.203,9.915,6.076,0.056,8.796,4.641
1150,organic,5,128,5,11.568,0.627,10,1.315,11.651,4.758,0.344,5.216,1.824
77,anomalous,57,66,1,18.629,0.737,4,0.61,0.626,0.242,0.757,0.05,0.402
80,organic,149,43,5,6.132,0.484,12,1.995,4.412,3.005,0.066,14.367,2.96
185,organic,149,70,4,4.991,0.712,12,2.327,7.881,8.12,0.168,3.724,4.533
1801,organic,14,35,4,5.233,0.639,10,2.106,7.269,3.263,0.076,8.982,3.477
1082,organic,27,56,5,9.46,0.632,11,2.233,9.15,3.481,0.283,11.218,3.672
2969,organic,64,64,3,9.126,0.92,5,0.779,4.111,4.703,0.269,5.421,1.587
3666,organic,66,25,1,9.988,0.791,15,3.058,5.431,4.372,0.385,10.177,1.771
1776,organic,52,13,1,12.488,0.772,9,2.509,6.965,6.293,0.055,8.537,1.61
1217,anomalous,0,50,1,26.106,0.944,3,0.727,2.63,1.311,0.626,0.05,0.206
505,organic,45,37,2,7.904,0.687,9,1.728,5.607,3.114,0.335,7.641,2.521
2601,organic,145,79,6,5.661,0.331,11,2.109,9.468,2.836,0.091,13.983,1.118
396,organic,53,15,2,5.779,0.719,6,1.505,16.12,7.258,0.188,7.245,4.447
3891,organic,133,86,2,15.51,0.883,3,0.667,6.021,5.696,0.292,3.905,4.027
3507,organic,47,13,2,4.886,0.445,12,2.664,11.22,8.416,0.0,13.301,2.676
1624,anomalous,64,18,1,9.298,0.638,7,1.555,8.004,2.75,0.212,6.248,2.179
2653,organic,154,13,1,5.829,0.724,3,0.723,12.788,7.491,0.212,9.948,2.028
2663,organic,121,119,3,18.761,0.615,7,0.9,4.691,6.802,0.31,4.515,4.082
932,anomalous,152,59,1,31.333,0.747,3,0.488,3.1,1.689,0.958,1.245,0.508
2188,anomalous,134,96,2,16.693,0.877,1,0.333,4.098,0.565,0.883,1.452,0.02
1705,organic,120,15,2,3.203,0.607,7,2.011,7.527,7.325,0.0,9.374,2.417
1418,organic,49,44,5,7.186,0.397,5,1.065,6.962,8.097,0.046,10.939,1.555
767,organic,105,48,3,16.967,0.756,9,1.408,5.084,4.14,0.239,3.449,1.167
2000,anomalous,119,20,2,9.548,0.563,6,1.379,0.05,2.401,0.275,4.995,0.698
1106,organic,37,62,3,7.61,0.597,7,1.337,11.137,5.229,0.129,7.708,2.123
3094,organic,127,57,2,14.473,0.871,8,1.414,5.631,3.638,0.149,5.906,3.301
3654,organic,85,35,2,16.269,0.893,6,1.216,4.98,6.588,0.252,7.427,1.768
1480,organic,83,34,3,8.243,0.886,7,1.572,6.129,5.514,0.264,9.146,4.877
1772,organic,14,8,1,10.543,0.736,10,3.96,7.129,6.053,0.121,3.668,3.554
1538,anomalous,15,194,3,18.44,0.746,3,0.553,4.265,1.026,0.533,4.027,0.679
344,anomalous,98,81,2,28.35,0.969,3,0.433,4.312,1.829,0.998,0.453,0.563
415,organic,4,78,4,7.873,0.695,12,2.251,3.656,6.98,0.109,4.864,0.951
2347,anomalous,117,34,2,10.619,0.861,8,1.482,1.165,1.753,0.646,1.915,1.424
3239,organic,49,23,3,4.302,0.649,5,1.293,12.806,7.559,0.078,13.741,2.466
2265,organic,14,78,4,11.114,0.818,8,1.754,6.461,5.521,0.282,11.305,2.719
298,organic,75,28,2,9.449,0.779,6,1.296,8.472,4.22,0.286,5.167,1.408
348,anomalous,33,28,1,28.741,0.772,1,0.43,2.032,0.909,0.717,0.05,0.02
1661,organic,80,128,3,13.724,0.785,7,1.088,3.645,5.243,0.197,7.06,2.51
2864,organic,100,15,2,7.488,0.489,3,0.946,4.008,3.155,0.337,10.225,3.631
2268,anomalous,140,47,2,18.622,0.697,4,0.632,4.718,1.132,0.454,1.258,0.234
535,anomalous,29,85,3,11.326,0.677,6,0.55,3.218,1.274,0.503,2.232,1.261
2642,organic,167,13,2,4.077,0.609,13,3.696,9.001,4.86,0.079,11.632,3.926
3894,organic,27,51,2,12.175,0.593,4,0.657,10.385,6.111,0.184,5.541,3.135
3801,anomalous,18,34,1,22.192,0.741,3,0.202,1.201,0.26,0.888,0.342,0.49
1033,organic,21,46,5,9.252,0.744,7,1.325,11.744,4.29,0.235,8.925,2.921
165,organic,10,42,5,3.508,0.376,8,1.593,12.227,3.085,0.159,13.796,4.524
2843,organic,56,57,3,9.224,0.784,4,0.767,1.981,7.808,0.213,3.346,1.956
595,anomalous,39,62,2,23.158,0.731,5,0.761,3.64,1.253,0.561,0.995,1.309
220,organic,37,13,3,3.506,0.244,10,3.038,11.108,5.469,0.047,6.221,4.839
556,anomalous,97,64,1,22.651,0.785,2,0.54,1.797,0.771,0.496,3.22,0.472
3223,anomalous,153,69,2,9.432,0.618,8,1.233,1.576,2.898,0.382,6.085,1.418
2290,organic,143,53,5,6.536,0.62,18,3.041,9.61,8.096,0.152,6.367,4.534
449,organic,160,24,2,11.316,0.832,9,2.229,7.436,5.006,0.022,11.75,3.948
1566,anomalous,118,165,3,18.344,0.8,2,0.428,0.643,2.538,0.278,1.257,0.888
2482,organic,54,22,3,4.623,0.426,5,1.22,12.539,7.684,0.111,14.196,2.523
1434,organic,98,17,1,9.831,0.579,3,0.688,8.042,6.789,0.291,9.946,2.608
3744,organic,109,10,1,5.793,0.54,3,1.161,9.226,3.888,0.213,9.808,3.955
2161,anomalous,42,14,1,8.757,0.983,3,1.002,3.476,2.237,0.544,1.936,0.775
2434,organic,102,70,2,12.924,0.562,4,0.64,3.055,7.833,0.21,5.162,4.846
457,organic,167,28,1,14.359,0.838,8,1.884,4.312,5.694,0.149,7.081,2.186
1036,organic,163,79,6,6.059,0.404,5,0.566,7.89,4.229,0.062,14.888,1.117
740,organic,153,19,3,5.768,0.847,11,2.628,5.597,5.693,0.05,10.607,2.907
966,organic,126,18,5,2.674,0.447,7,2.123,11.745,5.467,0.107,6.596,4.767
3159,organic,85,27,1,13.36,0.872,6,1.516,3.44,4.203,0.368,4.073,2.706
3729,organic,11,29,2,5.727,0.791,9,2.301,4.697,5.677,0.242,10.264,2.11
317,organic,74,13,2,8.536,0.399,15,3.373,8.464,6.439,0.253,12.546,2.006
793,organic,93,10,2,7.152,0.615,4,1.372,10.133,7.244,0.243,9.126,2.805
1507,anomalous,19,199,2,29.089,0.779,1,0.258,4.214,0.961,0.634,1.391,0.387
391,organic,102,31,3,5.294,0.593,14,2.61,5.949,4.197,0.042,6.139,1.811
712,organic,18,18,2,5.329,0.563,8,1.95,18.516,6.468,0.066,8.67,1.711
2706,organic,165,41,2,10.675,0.532,6,1.505,9.845,5.545,0.219,6.312,1.468
1285,organic,165,35,3,5.501,0.623,4,0.985,9.243,3.399,0.053,10.429,2.885
2918,organic,155,34,4,6.385,0.577,10,3.059,10.586,7.043,0.176,8.523,4.512
710,anomalous,57,45,1,15.353,0.735,6,1.239,4.498,0.708,0.513,5.598,0.143
1906,organic,44,49,4,6.856,0.797,7,1.254,4.811,7.451,0.159,7.227,3.429
361,organic,3,32,4,7.145,0.225,4,0.787,9.784,3.481,0.262,14.009,0.924
2779,organic,117,79,3,12.826,0.686,9,1.438,8.395,5.61,0.089,5.416,2.303
394,anomalous,146,125,2,25.554,0.777,4,0.578,1.958,1.155,0.949,3.425,0.636
2547,organic,20,45,3,11.087,0.803,13,1.902,11.88,2.458,0.289,9.312,4.489
2164,organic,121,40,2,12.022,0.67,10,1.805,8.301,6.004,0.238,6.334,3.394
1113,organic,30,78,5,4.791,0.272,5,0.781,11.298,5.122,0.047,11.809,1.999
2400,organic,18,10,1,9.463,0.84,2,0.898,5.974,6.591,0.32,6.4,4.171
93,organic,73,39,2,9.622,0.725,10,2.554,6.435,3.189,0.37,5.244,1.879
1726,organic,4,29,1,11.942,0.52,5,1.191,11.504,4.309,0.133,6.723,1.549
1111,organic,132,28,5,4.518,0.648,6,1.178,8.189,6.79,0.044,9.834,3.913
2147,organic,160,65,5,6.897,0.745,10,1.774,4.569,6.914,0.147,11.698,2.572
1947,organic,6,43,3,6.761,0.77,7,1.12,5.268,7.495,0.202,3.488,2.782
1963,anomalous,106,102,4,10.075,0.661,5,0.421,5.279,4.126,0.412,6.471,1.456
3373,organic,70,17,2,5.631,0.573,6,2.069,12.152,7.052,0.105,7.06,1.54
2583,organic,82,64,3,9.858,0.777,5,0.967,3.81,7.549,0.432,7.184,3.562
3421,organic,44,84,6,4.87,0.169,12,1.962,14.548,6.4,0.143,15.653,1.637
3161,organic,65,78,2,13.881,0.804,7,1.119,1.899,5.987,0.38,4.126,2.815
2469,organic,34,18,2,5.191,0.7,11,2.18,9.802,6.359,0.061,4.762,2.469
3883,organic,11,51,4,9.149,0.759,8,2.019,9.717,4.547,0.364,12.113,3.979
3382,anomalous,54,11,1,11.311,0.889,3,0.93,0.05,0.055,0.846,2.171,0.204
1118,anomalous,80,18,1,14.761,0.878,1,0.209,2.735,0.527,0.658,1.029,0.165
1882,anomalous,22,76,2,27.621,0.776,4,0.473,0.269,0.821,0.654,1.26,0.417
3753,organic,68,68,3,11.429,0.728,5,0.796,7.575,7.775,0.321,6.635,3.55
400,organic,62,32,2,6.873,0.569,2,0.609,4.665,7.471,0.336,6.377,3.769
480,anomalous,108,46,4,10.345,0.792,7,1.435,4.587,1.318,0.578,6.79,2.31
2374,organic,69,129,3,17.435,0.685,4,0.626,4.903,5.629,0.177,8.436,4.996
514,organic,89,23,1,12.201,0.527,9,2.057,5.283,6.172,0.144,11.061,4.373
1174,organic,23,35,3,5.109,0.601,12,2.182,9.39,7.211,0.236,9.798,4.038
782,organic,118,13,1,5.055,0.531,11,2.997,9.862,8.408,0.166,11.026,3.996
1058,organic,73,29,4,4.309,0.674,8,1.763,8.014,4.778,0.055,7.411,1.673
3621,organic,60,70,3,9.577,0.666,5,0.646,5.559,6.304,0.088,8.785,3.518
446,organic,49,29,6,4.646,0.611,11,2.104,11.097,5.294,0.029,11.014,3.393
2220,organic,72,111,4,8.164,0.643,6,0.967,9.43,6.965,0.092,5.169,3.995
2617,organic,47,28,2,9.088,0.793,9,1.47,8.167,7.757,0.0,11.771,1.305
3714,organic,163,33,4,4.747,0.574,8,1.574,12.593,5.509,0.301,8.238,4.023
1708,organic,86,36,2,9.594,0.816,7,1.919,5.518,5.031,0.026,8.748,1.803
870,organic,116,84,2,16.941,0.754,5,0.83,7.317,3.909,0.165,7.13,2.895
1271,anomalous,69,152,4,14.988,0.718,4,0.732,3.973,1.8,0.638,4.109,2.449
452,organic,48,59,2,14.269,0.647,3,0.719,5.088,4.865,0.41,8.235,2.81
156,organic,104,23,1,12.564,0.888,17,3.715,10.108,5.769,0.164,5.208,2.267
3383,organic,92,45,6,3.438,0.352,11,2.075,6.296,7.397,0.275,5.751,4.94
3110,organic,81,22,1,13.517,0.829,5,1.309,4.181,2.522,0.358,6.198,2.04
2252,organic,2,78,3,8.025,0.666,12,2.398,11.706,7.199,0.047,7.615,4.329
3134,organic,151,49,2,12.236,0.713,10,2.077,5.575,3.201,0.157,6.307,4.724
2911,organic,25,49,4,7.468,0.215,7,1.924,9.867,2.662,0.091,8.246,1.971
896,anomalous,73,41,2,11.257,0.832,6,1.343,3.847,7.736,0.17,4.514,3.479
3156,organic,146,95,3,11.249,0.862,5,0.955,6.609,7.88,0.314,2.976,3.26
2930,anomalous,153,21,1,9.75,0.93,4,0.726,4.915,3.282,0.769,3.482,1.173
1819,anomalous,103,42,2,8.46,0.602,8,1.619,7.068,1.735,0.209,6.986,0.95
3575,organic,13,70,2,13.621,0.572,7,1.147,3.638,5.546,0.234,4.035,3.549
51,anomalous,157,23,1,8.422,0.946,5,0.46,5.861,0.446,0.623,1.078,0.984
3260,organic,32,17,1,7.871,0.903,6,1.378,8.696,3.724,0.255,7.09,3.199
3251,anomalous,35,55,4,6.68,0.634,6,0.877,3.966,1.599,0.347,5.883,1.575
2696,organic,123,82,3,9.21,0.704,7,1.325,5.187,5.942,0.36,7.033,3.625
1719,organic,99,33,2,15.695,0.749,4,0.691,12.403,5.155,0.123,5.131,4.528
3189,organic,5,14,1,7.393,0.627,4,1.2,4.43,4.665,0.094,5.034,4.644
3826,anomalous,115,57,3,7.761,0.884,5,0.961,6.63,1.264,0.661,1.353,0.888
1879,organic,103,49,3,8.803,0.685,8,1.553,3.383,7.02,0.268,8.093,2.63
3991,organic,27,34,3,7.431,0.816,2,0.779,4.848,8.169,0.183,5.463,1.326
2985,organic,45,37,4,7.538,0.502,16,2.705,9.68,7.864,0.152,13.457,1.929
3444,organic,38,13,2,4.733,0.653,1,0.696,8.046,6.745,0.22,10.917,2.037
1757,organic,18,64,5,4.609,0.489,13,2.121,12.53,8.071,0.2,12.615,4.651
2138,organic,23,47,4,4.633,0.243,13,2.384,6.249,3.134,0.089,7.053,3.576
3648,organic,64,44,4,5.495,0.513,15,2.784,12.738,6.586,0.021,9.19,1.759
2139,organic,163,43,2,11.623,0.402,4,0.521,8.432,3.085,0.074,8.107,2.948
546,anomalous,162,51,3,17.678,0.703,4,0.768,7.516,0.459,0.295,1.943,1.13
1185,organic,76,13,2,4.877,0.54,11,2.461,9.997,5.293,0.08,10.552,3.684
2055,organic,142,8,1,5.509,0.75,5,1.771,8.137,3.14,0.183,11.959,3.727
1674,anomalous,21,42,2,11.355,0.705,8,1.676,6.807,4.141,0.285,6.807,0.707
3494,anomalous,161,28,2,10.758,0.741,5,1.082,7.147,1.384,0.456,1.103,1.491
2589,anomalous,17,21,1,7.89,0.903,6,1.178,3.854,0.94,0.597,3.472,0.619
679,anomalous,46,12,1,7.778,0.75,3,0.762,4.696,2.476,0.498,2.845,0.143
